codigo_ibge,date,data,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WS2M_MAX,WS2M_MIN,WS2M_RANGE,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,GWETTOP,GWETROOT,GWETPROF,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
4108205,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,93.16,0.1,0.43,0.01,0.41,1.2,1.81,0.62,1.2,2.77,4.15,1.36,2.75,0.8,0.78,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4108205,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,93.15,0.09,0.37,0.01,0.35,1.22,1.84,0.62,1.22,2.83,4.18,1.35,2.85,0.77,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
4108205,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,93.11,0.11,0.41,0.02,0.4,1.27,1.8849999999999998,0.64,1.27,2.895,4.39,1.33,2.97,0.66,0.66,0.7,18.77,22.78,33.155,98.03,117.305,12.51,0.33,1.645
4108304,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,93.17,0.09,0.35,0.01,0.34,1.27,1.8050000000000002,0.695,1.12,2.95,4.1850000000000005,1.58,2.565,0.8,0.79,0.84,16.86,23.21,33.06,87.95,120.05,11.54,0.295,1.4249999999999998
4108304,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,93.16,0.1,0.43,0.01,0.41,1.2,1.81,0.62,1.2,2.77,4.15,1.36,2.75,0.8,0.78,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4108304,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,93.15,0.09,0.37,0.01,0.35,1.22,1.84,0.62,1.22,2.83,4.18,1.35,2.85,0.77,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
4108304,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,93.11,0.11,0.41,0.02,0.4,1.27,1.8849999999999998,0.64,1.27,2.895,4.39,1.33,2.97,0.66,0.66,0.7,18.77,22.78,33.155,98.03,117.305,12.51,0.33,1.645
4108320,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,93.17,0.09,0.35,0.01,0.34,1.27,1.8050000000000002,0.695,1.12,2.95,4.1850000000000005,1.58,2.565,0.8,0.79,0.84,16.86,23.21,33.06,87.95,120.05,11.54,0.295,1.4249999999999998
4108320,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,93.16,0.1,0.43,0.01,0.41,1.2,1.81,0.62,1.2,2.77,4.15,1.36,2.75,0.8,0.78,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4108320,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,93.15,0.09,0.37,0.01,0.35,1.22,1.84,0.62,1.22,2.83,4.18,1.35,2.85,0.77,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
4108320,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,93.11,0.11,0.41,0.02,0.4,1.27,1.8849999999999998,0.64,1.27,2.895,4.39,1.33,2.97,0.66,0.66,0.7,18.77,22.78,33.155,98.03,117.305,12.51,0.33,1.645
4108403,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,93.17,0.09,0.35,0.01,0.34,1.27,1.8050000000000002,0.695,1.12,2.95,4.1850000000000005,1.58,2.565,0.8,0.79,0.84,16.86,23.21,33.06,87.95,120.05,11.54,0.295,1.4249999999999998
4108403,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,93.16,0.1,0.43,0.01,0.41,1.2,1.81,0.62,1.2,2.77,4.15,1.36,2.75,0.8,0.78,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4108403,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,93.15,0.09,0.37,0.01,0.35,1.22,1.84,0.62,1.22,2.83,4.18,1.35,2.85,0.77,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
4108403,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,93.11,0.11,0.41,0.02,0.4,1.27,1.8849999999999998,0.64,1.27,2.895,4.39,1.33,2.97,0.66,0.66,0.7,18.77,22.78,33.155,98.03,117.305,12.51,0.33,1.645
4108452,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,93.17,0.09,0.35,0.01,0.34,1.27,1.8050000000000002,0.695,1.12,2.95,4.1850000000000005,1.58,2.565,0.8,0.79,0.84,16.86,23.21,33.06,87.95,120.05,11.54,0.295,1.4249999999999998
4108452,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,93.16,0.1,0.43,0.01,0.41,1.2,1.81,0.62,1.2,2.77,4.15,1.36,2.75,0.8,0.78,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4108452,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,93.15,0.09,0.37,0.01,0.35,1.22,1.84,0.62,1.22,2.83,4.18,1.35,2.85,0.77,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
4108452,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,93.11,0.11,0.41,0.02,0.4,1.27,1.8849999999999998,0.64,1.27,2.895,4.39,1.33,2.97,0.66,0.66,0.7,18.77,22.78,33.155,98.03,117.305,12.51,0.33,1.645
4108502,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,93.17,0.09,0.35,0.01,0.34,1.27,1.8050000000000002,0.695,1.12,2.95,4.1850000000000005,1.58,2.565,0.8,0.79,0.84,16.86,23.21,33.06,87.95,120.05,11.54,0.295,1.4249999999999998
4108502,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,93.16,0.1,0.43,0.01,0.41,1.2,1.81,0.62,1.2,2.77,4.15,1.36,2.75,0.8,0.78,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4108502,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,93.15,0.09,0.37,0.01,0.35,1.22,1.84,0.62,1.22,2.83,4.18,1.35,2.85,0.77,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
4108502,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,93.11,0.11,0.41,0.02,0.4,1.27,1.8849999999999998,0.64,1.27,2.895,4.39,1.33,2.97,0.66,0.66,0.7,18.77,22.78,33.155,98.03,117.305,12.51,0.33,1.645
4108551,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,93.17,0.09,0.35,0.01,0.34,1.27,1.8050000000000002,0.695,1.12,2.95,4.1850000000000005,1.58,2.565,0.8,0.79,0.84,16.86,23.21,33.06,87.95,120.05,11.54,0.295,1.4249999999999998
4108551,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,93.16,0.1,0.43,0.01,0.41,1.2,1.81,0.62,1.2,2.77,4.15,1.36,2.75,0.8,0.78,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4108551,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,93.15,0.09,0.37,0.01,0.35,1.22,1.84,0.62,1.22,2.83,4.18,1.35,2.85,0.77,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
4108551,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,93.11,0.11,0.41,0.02,0.4,1.27,1.8849999999999998,0.64,1.27,2.895,4.39,1.33,2.97,0.66,0.66,0.7,18.77,22.78,33.155,98.03,117.305,12.51,0.33,1.645
4108601,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,93.17,0.09,0.35,0.01,0.34,1.27,1.8050000000000002,0.695,1.12,2.95,4.1850000000000005,1.58,2.565,0.8,0.79,0.84,16.86,23.21,33.06,87.95,120.05,11.54,0.295,1.4249999999999998
4108601,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,93.16,0.1,0.43,0.01,0.41,1.2,1.81,0.62,1.2,2.77,4.15,1.36,2.75,0.8,0.78,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4108601,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,93.15,0.09,0.37,0.01,0.35,1.22,1.84,0.62,1.22,2.83,4.18,1.35,2.85,0.77,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
4108601,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,93.11,0.11,0.41,0.02,0.4,1.27,1.8849999999999998,0.64,1.27,2.895,4.39,1.33,2.97,0.66,0.66,0.7,18.77,22.78,33.155,98.03,117.305,12.51,0.33,1.645
4108650,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,93.17,0.09,0.35,0.01,0.34,1.27,1.8050000000000002,0.695,1.12,2.95,4.1850000000000005,1.58,2.565,0.8,0.79,0.84,16.86,23.21,33.06,87.95,120.05,11.54,0.295,1.4249999999999998
4108650,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,93.16,0.1,0.43,0.01,0.41,1.2,1.81,0.62,1.2,2.77,4.15,1.36,2.75,0.8,0.78,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4108650,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,93.15,0.09,0.37,0.01,0.35,1.22,1.84,0.62,1.22,2.83,4.18,1.35,2.85,0.77,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
4108650,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,93.11,0.11,0.41,0.02,0.4,1.27,1.8849999999999998,0.64,1.27,2.895,4.39,1.33,2.97,0.66,0.66,0.7,18.77,22.78,33.155,98.03,117.305,12.51,0.33,1.645
4108700,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,93.17,0.09,0.35,0.01,0.34,1.27,1.8050000000000002,0.695,1.12,2.95,4.1850000000000005,1.58,2.565,0.8,0.79,0.84,16.86,23.21,33.06,87.95,120.05,11.54,0.295,1.4249999999999998
4108700,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,93.16,0.1,0.43,0.01,0.41,1.2,1.81,0.62,1.2,2.77,4.15,1.36,2.75,0.8,0.78,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4108700,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,93.15,0.09,0.37,0.01,0.35,1.22,1.84,0.62,1.22,2.83,4.18,1.35,2.85,0.77,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
4108700,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,93.11,0.11,0.41,0.02,0.4,1.27,1.8849999999999998,0.64,1.27,2.895,4.39,1.33,2.97,0.66,0.66,0.7,18.77,22.78,33.155,98.03,117.305,12.51,0.33,1.645
4108809,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,93.17,0.09,0.35,0.01,0.34,1.27,1.8050000000000002,0.695,1.12,2.95,4.1850000000000005,1.58,2.565,0.8,0.79,0.84,16.86,23.21,33.06,87.95,120.05,11.54,0.295,1.4249999999999998
4108809,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,93.16,0.1,0.43,0.01,0.41,1.2,1.81,0.62,1.2,2.77,4.15,1.36,2.75,0.8,0.78,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4108809,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,93.15,0.09,0.37,0.01,0.35,1.22,1.84,0.62,1.22,2.83,4.18,1.35,2.85,0.77,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
4108809,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,93.11,0.11,0.41,0.02,0.4,1.27,1.8849999999999998,0.64,1.27,2.895,4.39,1.33,2.97,0.66,0.66,0.7,18.77,22.78,33.155,98.03,117.305,12.51,0.33,1.645
4108957,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,93.17,0.09,0.35,0.01,0.34,1.27,1.8050000000000002,0.695,1.12,2.95,4.1850000000000005,1.58,2.565,0.8,0.79,0.84,16.86,23.21,33.06,87.95,120.05,11.54,0.295,1.4249999999999998
4108957,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,93.16,0.1,0.43,0.01,0.41,1.2,1.81,0.62,1.2,2.77,4.15,1.36,2.75,0.8,0.78,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4108957,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,93.15,0.09,0.37,0.01,0.35,1.22,1.84,0.62,1.22,2.83,4.18,1.35,2.85,0.77,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
4108957,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,93.11,0.11,0.41,0.02,0.4,1.27,1.8849999999999998,0.64,1.27,2.895,4.39,1.33,2.97,0.66,0.66,0.7,18.77,22.78,33.155,98.03,117.305,12.51,0.33,1.645
4109005,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,93.17,0.09,0.35,0.01,0.34,1.27,1.8050000000000002,0.695,1.12,2.95,4.1850000000000005,1.58,2.565,0.8,0.79,0.84,16.86,23.21,33.06,87.95,120.05,11.54,0.295,1.4249999999999998
4109005,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,93.16,0.1,0.43,0.01,0.41,1.2,1.81,0.62,1.2,2.77,4.15,1.36,2.75,0.8,0.78,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4109005,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,93.15,0.09,0.37,0.01,0.35,1.22,1.84,0.62,1.22,2.83,4.18,1.35,2.85,0.77,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
4109005,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,93.11,0.11,0.41,0.02,0.4,1.27,1.8849999999999998,0.64,1.27,2.895,4.39,1.33,2.97,0.66,0.66,0.7,18.77,22.78,33.155,98.03,117.305,12.51,0.33,1.645
4109104,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,93.17,0.09,0.35,0.01,0.34,1.27,1.8050000000000002,0.695,1.12,2.95,4.1850000000000005,1.58,2.565,0.8,0.79,0.84,16.86,23.21,33.06,87.95,120.05,11.54,0.295,1.4249999999999998
4109104,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,93.16,0.1,0.43,0.01,0.41,1.2,1.81,0.62,1.2,2.77,4.15,1.36,2.75,0.8,0.78,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4109104,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,93.15,0.09,0.37,0.01,0.35,1.22,1.84,0.62,1.22,2.83,4.18,1.35,2.85,0.77,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
4109104,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,93.11,0.11,0.41,0.02,0.4,1.27,1.8849999999999998,0.64,1.27,2.895,4.39,1.33,2.97,0.66,0.66,0.7,18.77,22.78,33.155,98.03,117.305,12.51,0.33,1.645
4109203,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,93.17,0.09,0.35,0.01,0.34,1.27,1.8050000000000002,0.695,1.12,2.95,4.1850000000000005,1.58,2.565,0.8,0.79,0.84,16.86,23.21,33.06,87.95,120.05,11.54,0.295,1.4249999999999998
4109203,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,93.16,0.1,0.43,0.01,0.41,1.2,1.81,0.62,1.2,2.77,4.15,1.36,2.75,0.8,0.78,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4109203,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,93.15,0.09,0.37,0.01,0.35,1.22,1.84,0.62,1.22,2.83,4.18,1.35,2.85,0.77,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
4109203,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,93.11,0.11,0.41,0.02,0.4,1.27,1.8849999999999998,0.64,1.27,2.895,4.39,1.33,2.97,0.66,0.66,0.7,18.77,22.78,33.155,98.03,117.305,12.51,0.33,1.645
4109302,2017,20170702.5,10.149999999999999,21.97,17.775,19.725,27.375,17.045,21.915,13.43,82.56,0.37,93.17,0.09,0.35,0.01,0.34,1.27,1.8050000000000002,0.695,1.12,2.95,4.1850000000000005,1.58,2.565,0.8,0.79,0.84,16.86,23.21,33.06,87.95,120.05,11.54,0.295,1.4249999999999998
4109302,2018,20180702.0,10.33,21.81,18.02,19.99,27.55,17.08,21.83,13.67,80.56,0.28,93.16,0.1,0.43,0.01,0.41,1.2,1.81,0.62,1.2,2.77,4.15,1.36,2.75,0.8,0.78,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4109302,2019,20190702.0,11.34,23.26,17.94,20.68,28.68,18.26,23.19,13.61,76.56,0.19,93.15,0.09,0.37,0.01,0.35,1.22,1.84,0.62,1.22,2.83,4.18,1.35,2.85,0.77,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
4109302,2020,20200701.5,13.344999999999999,23.490000000000002,15.705,19.244999999999997,29.94,16.895000000000003,23.15,11.78,68.345,0.05,93.11,0.11,0.41,0.02,0.4,1.27,1.8849999999999998,0.64,1.27,2.895,4.39,1.33,2.97,0.66,0.66,0.7,18.77,22.78,33.155,98.03,117.305,12.51,0.33,1.645
4109401,2017,20170702.5,9.03,17.825,14.695,16.325,22.9,13.5,18.075,11.690000000000001,85.19,0.38,89.88,0.09,0.35,0.01,0.34,1.045,1.61,0.53,1.05,2.52,3.77,1.3250000000000002,2.42,0.8,0.79,0.84,16.86,23.21,33.06,87.95,120.05,11.54,0.295,1.4249999999999998
4109401,2018,20180702.0,9.15,17.74,14.94,16.51,22.8,13.48,17.93,11.9,84.69,0.31,89.83,0.1,0.43,0.01,0.41,1.03,1.65,0.48,1.11,2.41,3.77,1.19,2.52,0.8,0.78,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4109401,2019,20190702.0,9.52,18.9,15.4,17.26,23.79,14.39,18.98,12.21,84.0,0.44,89.86,0.09,0.37,0.01,0.35,1.03,1.65,0.49,1.13,2.45,3.76,1.2,2.57,0.77,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
4109401,2020,20200701.5,11.035,18.125,13.395,15.59,24.55,13.344999999999999,18.35,10.74,78.12,0.265,89.82,0.11,0.41,0.02,0.4,1.05,1.6749999999999998,0.52,1.16,2.535,4.015,1.23,2.69,0.66,0.66,0.7,18.77,22.78,33.155,98.03,117.305,12.51,0.33,1.645
4109658,2017,20170702.5,10.19,19.835,16.015,18.060000000000002,25.240000000000002,14.96,19.84,12.33,82.62,0.33999999999999997,93.17,0.09,0.35,0.01,0.34,1.27,1.8050000000000002,0.695,1.12,2.95,4.1850000000000005,1.58,2.565,0.8,0.79,0.84,16.86,23.21,33.06,87.95,120.05,11.54,0.295,1.4249999999999998
4109658,2018,20180702.0,10.14,19.86,16.4,18.42,25.18,15.03,19.93,12.57,82.19,0.38,93.16,0.1,0.43,0.01,0.41,1.2,1.81,0.62,1.2,2.77,4.15,1.36,2.75,0.8,0.78,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4109658,2019,20190702.0,10.6,20.39,16.44,18.66,25.6,15.73,20.43,12.7,81.69,0.34,93.15,0.09,0.37,0.01,0.35,1.22,1.84,0.62,1.22,2.83,4.18,1.35,2.85,0.77,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
4109658,2020,20200701.5,12.865,20.435000000000002,14.37,17.369999999999997,27.439999999999998,14.81,20.54,11.11,73.41,0.165,93.11,0.11,0.41,0.02,0.4,1.27,1.8849999999999998,0.64,1.27,2.895,4.39,1.33,2.97,0.66,0.66,0.7,18.77,22.78,33.155,98.03,117.305,12.51,0.33,1.645
4109708,2017,20170702.5,11.09,20.655,15.855,18.205,26.67,15.655,20.72,12.08,78.78,0.245,93.12,0.09,0.35,0.01,0.34,1.4,2.03,0.81,1.17,3.04,4.425,1.64,2.74,0.8,0.79,0.84,16.86,23.21,33.06,87.95,120.05,11.54,0.295,1.4249999999999998
4109708,2018,20180702.0,11.41,20.78,16.06,18.72,27.13,15.83,20.98,12.27,76.19,0.33,93.1,0.1,0.43,0.01,0.41,1.34,2.02,0.67,1.3,2.9,4.41,1.31,2.95,0.8,0.78,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4109708,2019,20190702.0,12.05,21.94,15.79,19.39,28.12,16.55,22.09,12.15,74.5,0.29,93.09,0.09,0.37,0.01,0.35,1.35,2.09,0.65,1.38,2.98,4.53,1.23,3.2,0.77,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
4109708,2020,20200701.5,13.835,21.555,14.15,17.685000000000002,28.975,15.2,21.655,10.93,68.09,0.16,93.08,0.11,0.41,0.02,0.4,1.41,2.12,0.7,1.34,2.98,4.66,1.27,3.1950000000000003,0.66,0.66,0.7,18.77,22.78,33.155,98.03,117.305,12.51,0.33,1.645
4109757,2017,20170702.5,9.495000000000001,20.935000000000002,17.26,19.07,26.095,16.48,21.1,13.12,84.31,0.495,94.46,0.09,0.35,0.01,0.34,1.09,1.68,0.57,1.06,2.675,3.98,1.36,2.545,0.8,0.79,0.84,16.86,23.21,33.06,87.95,120.05,11.54,0.295,1.4249999999999998
4109757,2018,20180702.0,9.34,20.67,17.83,19.43,25.74,16.41,20.8,13.61,84.12,0.37,94.45,0.1,0.43,0.01,0.41,1.05,1.64,0.54,1.09,2.55,3.84,1.26,2.58,0.8,0.78,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4109757,2019,20190702.0,9.87,21.69,17.24,19.9,26.92,17.38,21.89,13.18,79.94,0.26,94.43,0.09,0.37,0.01,0.35,1.08,1.68,0.55,1.11,2.63,3.97,1.23,2.73,0.77,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
4109757,2020,20200701.5,12.559999999999999,21.855,15.385,18.490000000000002,28.445,16.025,21.89,11.66,70.845,0.10500000000000001,94.39500000000001,0.11,0.41,0.02,0.4,1.13,1.7650000000000001,0.525,1.2,2.71,4.13,1.145,2.94,0.66,0.66,0.7,18.77,22.78,33.155,98.03,117.305,12.51,0.33,1.645
4109807,2017,20170702.5,9.905000000000001,21.67,17.27,19.27,26.61,16.36,21.625,13.149999999999999,82.31,0.175,94.285,0.09,0.35,0.01,0.34,3.125,5.015,1.5550000000000002,3.44,4.84,7.11,2.52,4.1850000000000005,0.8,0.79,0.84,16.86,23.21,33.06,87.95,120.05,11.54,0.295,1.4249999999999998
4109807,2018,20180702.0,10.84,21.57,17.41,19.42,27.25,16.53,21.44,13.24,78.69,0.14,94.26,0.1,0.43,0.01,0.41,2.84,4.67,1.34,3.26,4.48,6.57,1.95,4.34,0.8,0.78,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4109807,2019,20190702.0,11.71,23.17,17.18,20.33,28.36,17.73,22.87,13.06,74.88,0.18,94.24,0.09,0.37,0.01,0.35,2.96,4.81,1.37,3.44,4.59,6.86,2.04,4.59,0.77,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
4109807,2020,20200701.5,13.615,23.51,15.23,18.755000000000003,29.585,16.29,22.799999999999997,11.54,66.91,0.06,94.21,0.11,0.41,0.02,0.4,3.05,5.03,1.41,3.66,4.66,7.02,2.09,4.74,0.66,0.66,0.7,18.77,22.78,33.155,98.03,117.305,12.51,0.33,1.645
4109906,2017,20170702.5,10.965,24.009999999999998,18.995,21.2,29.685000000000002,18.564999999999998,23.65,14.22,79.12,0.30500000000000005,97.655,0.09,0.35,0.01,0.34,2.55,3.91,1.545,2.37,4.385,6.24,2.465,3.705,0.8,0.79,0.84,16.86,23.21,33.06,87.95,120.05,11.54,0.295,1.4249999999999998
4109906,2018,20180702.0,10.77,23.67,19.12,21.27,29.4,18.51,23.37,14.28,78.94,0.31,97.66,0.1,0.43,0.01,0.41,2.34,3.55,1.32,2.36,4.09,6.1,1.91,4.02,0.8,0.78,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4109906,2019,20190702.0,11.91,25.23,18.7,21.91,30.8,19.87,24.87,13.92,73.44,0.16,97.65,0.09,0.37,0.01,0.35,2.52,3.83,1.3,2.45,4.27,6.29,2.02,4.05,0.77,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
